user_id,application_id,status_id,payment_plan,response,hours_online,program_name,application_type_name,professional_assoc,referrer,practice_type,home_state,work_state,gender,home_country,work_country,job_title,curriculum_id
29593,8536,G,6 Monthly Payments,27,41460,IHeLp 2015 Summer,Scholarship,Acupuncturist,AF member,Other,,,F,,,Licensed Acupuncturist,Unit 2
29593,8536,G,6 Monthly Payments,42,41460,IHeLp 2015 Summer,Scholarship,Acupuncturist,AF member,Other,,,F,,,Licensed Acupuncturist,Unit 1
29673,9046,G,6 Monthly Payments,35,40896,IHeLp 2016 Spring,Scholarship,Registered Nurse,CIM faculty,Pediatrics,NM,,F,,,,Unit 3
29673,9046,G,6 Monthly Payments,1,5508,IHeLp 2016 Spring,Scholarship,Registered Nurse,CIM faculty,Pediatrics,NM,,F,,,,Orientation
29673,9046,G,6 Monthly Payments,50,43375,IHeLp 2016 Spring,Scholarship,Registered Nurse,CIM faculty,Pediatrics,NM,,F,,,,Unit 1
29673,9046,G,6 Monthly Payments,32,25612,IHeLp 2016 Spring,Scholarship,Registered Nurse,CIM faculty,Pediatrics,NM,,F,,,,Unit 4
29673,9046,G,6 Monthly Payments,35,42135,IHeLp 2016 Spring,Scholarship,Registered Nurse,CIM faculty,Pediatrics,NM,,F,,,,Unit 2
29706,16942,G,1 Payment,53,55840,IHeLp 2018 Spring,Regular,Physician Assistant,Other,Other,FL,FL,F,United States,United States of America (the),,Unit 1
29706,16942,G,1 Payment,1,33843,IHeLp 2018 Spring,Regular,Physician Assistant,Other,Other,FL,FL,F,United States,United States of America (the),,Orientation
29706,16942,G,1 Payment,39,54148,IHeLp 2018 Spring,Regular,Physician Assistant,Other,Other,FL,FL,F,United States,United States of America (the),,Unit 2
29706,16942,G,1 Payment,25,30458,IHeLp 2018 Spring,Regular,Physician Assistant,Other,Other,FL,FL,F,United States,United States of America (the),,Unit 4
29706,16942,G,1 Payment,36,50764,IHeLp 2018 Spring,Regular,Physician Assistant,Other,Other,FL,FL,F,United States,United States of America (the),,Unit 3
29749,9251,G,2 Payments,27,26338,IHeLp 2016 Spring,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Unit 2
29749,8619,D,2 Payments,43,24788,IHeLp 2015 Summer,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Unit 1
29749,8619,D,2 Payments,26,24788,IHeLp 2015 Summer,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Unit 2
29749,8619,D,2 Payments,26,46478,IHeLp 2015 Summer,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Unit 3
29749,9251,G,2 Payments,29,16009,IHeLp 2016 Spring,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Unit 4
29749,9251,G,2 Payments,26,26338,IHeLp 2016 Spring,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Unit 2
29749,9251,G,2 Payments,26,51126,IHeLp 2016 Spring,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Unit 3
29749,8619,D,2 Payments,29,14976,IHeLp 2015 Summer,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Unit 4
29749,9251,G,2 Payments,46,27112,IHeLp 2016 Spring,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Unit 1
29749,8619,D,2 Payments,46,24788,IHeLp 2015 Summer,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Unit 1
29749,8619,D,2 Payments,1,6369,IHeLp 2015 Summer,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Orientation
29749,9251,G,2 Payments,1,6886,IHeLp 2016 Spring,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Orientation
29749,8619,D,2 Payments,27,24788,IHeLp 2015 Summer,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Unit 2
29749,9251,G,2 Payments,43,27112,IHeLp 2016 Spring,Regular,Registered Nurse,DrWeil,Other,,,F,US,US,RN,Unit 1
29755,20614,G,1 Payment,40,33567,IHeLp 2018 Summer,Regular,Other,CIM faculty,Other,ME,ME,F,Brazil,Brazil,,Unit 3
29755,20614,G,1 Payment,1,23054,IHeLp 2018 Summer,Regular,Other,CIM faculty,Other,ME,ME,F,Brazil,Brazil,,Orientation
29755,20614,G,1 Payment,35,28772,IHeLp 2018 Summer,Regular,Other,CIM faculty,Other,ME,ME,F,Brazil,Brazil,,Unit 2
29755,20614,G,1 Payment,58,38178,IHeLp 2018 Summer,Regular,Other,CIM faculty,Other,ME,ME,F,Brazil,Brazil,,Unit 1
29755,20614,G,1 Payment,43,20288,IHeLp 2018 Summer,Regular,Other,CIM faculty,Other,ME,ME,F,Brazil,Brazil,,Unit 4
30152,8703,G,1 Payment,44,30987,IHeLp 2017 Spring,Scholarship,Registered Nurse,Web,Fam_Prac,WA,WA,F,USA,USA,Primary Care Registered Nurse,Unit 1
30152,8703,G,1 Payment,12,20658,IHeLp 2017 Spring,Scholarship,Registered Nurse,Web,Fam_Prac,WA,WA,F,USA,USA,Primary Care Registered Nurse,Unit 4
30152,8703,G,1 Payment,1,3836,IHeLp 2017 Spring,Scholarship,Registered Nurse,Web,Fam_Prac,WA,WA,F,USA,USA,Primary Care Registered Nurse,Orientation
30152,8703,G,1 Payment,29,30987,IHeLp 2017 Spring,Scholarship,Registered Nurse,Web,Fam_Prac,WA,WA,F,USA,USA,Primary Care Registered Nurse,Unit 2
30152,8703,G,1 Payment,32,34430,IHeLp 2017 Spring,Scholarship,Registered Nurse,Web,Fam_Prac,WA,WA,F,USA,USA,Primary Care Registered Nurse,Unit 3
30221,10279,G,6 Monthly Payments,1,6837,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Fam_Prac,NH,NH,F,US,US,Office Manager/ Clinical Coordinator,Orientation
30221,10279,G,6 Monthly Payments,30,55401,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Fam_Prac,NH,NH,F,US,US,Office Manager/ Clinical Coordinator,Unit 2
30221,10279,G,6 Monthly Payments,25,62002,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Fam_Prac,NH,NH,F,US,US,Office Manager/ Clinical Coordinator,Unit 3
30221,10279,G,6 Monthly Payments,40,61530,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Fam_Prac,NH,NH,F,US,US,Office Manager/ Clinical Coordinator,Unit 1
30221,10279,G,6 Monthly Payments,24,32062,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Fam_Prac,NH,NH,F,US,US,Office Manager/ Clinical Coordinator,Unit 4
30274,9121,G,1 Payment,1,6824,IHeLp 2016 Spring,Scholarship,Registered Nurse,DrWeil,Cardiology,CA,CA,M,USA,US,RN,Orientation
30274,9121,G,1 Payment,35,52203,IHeLp 2016 Spring,Scholarship,Registered Nurse,DrWeil,Cardiology,CA,CA,M,USA,US,RN,Unit 2
30274,9121,G,1 Payment,34,50668,IHeLp 2016 Spring,Scholarship,Registered Nurse,DrWeil,Cardiology,CA,CA,M,USA,US,RN,Unit 3
30274,9121,G,1 Payment,40,31731,IHeLp 2016 Spring,Scholarship,Registered Nurse,DrWeil,Cardiology,CA,CA,M,USA,US,RN,Unit 4
30274,9121,G,1 Payment,56,53739,IHeLp 2016 Spring,Scholarship,Registered Nurse,DrWeil,Cardiology,CA,CA,M,USA,US,RN,Unit 1
30306,9124,G,1 Payment,1,7305,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Cardiology,CA,CA,F,USA,usa,,Orientation
30306,9124,G,1 Payment,58,65744,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Cardiology,CA,CA,F,USA,usa,,Unit 1
30306,9124,G,1 Payment,40,34258,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Cardiology,CA,CA,F,USA,usa,,Unit 4
30306,9124,G,1 Payment,33,59195,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Cardiology,CA,CA,F,USA,usa,,Unit 2
30306,9124,G,1 Payment,33,66248,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Cardiology,CA,CA,F,USA,usa,,Unit 3
30383,8758,G,6 Monthly Payments,1,4348,IHeLp 2016 Spring,Scholarship,Registered Nurse,Web,Other,AZ,AZ,M,United States,United Sta,Director of EMS & Fire Science Programs,Orientation
30383,8758,G,6 Monthly Payments,33,20219,IHeLp 2016 Spring,Scholarship,Registered Nurse,Web,Other,AZ,AZ,M,United States,United Sta,Director of EMS & Fire Science Programs,Unit 4
30383,8758,G,6 Monthly Payments,28,32286,IHeLp 2016 Spring,Scholarship,Registered Nurse,Web,Other,AZ,AZ,M,United States,United Sta,Director of EMS & Fire Science Programs,Unit 3
30383,8758,G,6 Monthly Payments,32,33264,IHeLp 2016 Spring,Scholarship,Registered Nurse,Web,Other,AZ,AZ,M,United States,United Sta,Director of EMS & Fire Science Programs,Unit 2
30383,8758,G,6 Monthly Payments,53,34242,IHeLp 2016 Spring,Scholarship,Registered Nurse,Web,Other,AZ,AZ,M,United States,United Sta,Director of EMS & Fire Science Programs,Unit 1
30479,8787,G,1 Payment,18,19702,IHeLp 2016 Spring,Scholarship,Physical Therapist,Healthy_Aging,Other,PA,,M,,,,Unit 4
30479,8787,G,1 Payment,15,32413,IHeLp 2016 Spring,Scholarship,Physical Therapist,Healthy_Aging,Other,PA,,M,,,,Unit 2
30479,8787,G,1 Payment,20,31460,IHeLp 2016 Spring,Scholarship,Physical Therapist,Healthy_Aging,Other,PA,,M,,,,Unit 3
30479,8787,G,1 Payment,47,33367,IHeLp 2016 Spring,Scholarship,Physical Therapist,Healthy_Aging,Other,PA,,M,,,,Unit 1
30479,8787,G,1 Payment,1,4237,IHeLp 2016 Spring,Scholarship,Physical Therapist,Healthy_Aging,Other,PA,,M,,,,Orientation
30560,8915,G,6 Monthly Payments,20,29628,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Int_med,LA,LA,F,US,US,CEO,Unit 4
30560,8915,G,6 Monthly Payments,19,47309,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Int_med,LA,LA,F,US,US,CEO,Unit 3
30560,8915,G,6 Monthly Payments,29,48742,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Int_med,LA,LA,F,US,US,CEO,Unit 2
30560,8915,G,6 Monthly Payments,1,6372,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Int_med,LA,LA,F,US,US,CEO,Orientation
30560,8915,G,6 Monthly Payments,50,50176,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Int_med,LA,LA,F,US,US,CEO,Unit 1
30897,9013,G,1 Payment,1,6104,IHeLp 2016 Spring,Scholarship,Therapist,DrWeil_event,Other,,,F,,,,Orientation
30897,9013,G,1 Payment,33,28385,IHeLp 2016 Spring,Scholarship,Therapist,DrWeil_event,Other,,,F,,,,Unit 4
30897,9013,G,1 Payment,27,46698,IHeLp 2016 Spring,Scholarship,Therapist,DrWeil_event,Other,,,F,,,,Unit 2
30897,9013,G,1 Payment,27,45324,IHeLp 2016 Spring,Scholarship,Therapist,DrWeil_event,Other,,,F,,,,Unit 3
30897,9013,G,1 Payment,48,48071,IHeLp 2016 Spring,Scholarship,Therapist,DrWeil_event,Other,,,F,,,,Unit 1
30977,8933,G,2 Payments,39,32933,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Other,AZ,,F,United States,,Managing Partner,Unit 4
30977,8933,G,2 Payments,1,7082,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Other,AZ,,F,United States,,Managing Partner,Orientation
30977,8933,G,2 Payments,52,55773,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Other,AZ,,F,United States,,Managing Partner,Unit 1
30977,8933,G,2 Payments,35,54180,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Other,AZ,,F,United States,,Managing Partner,Unit 2
30977,8933,G,2 Payments,33,52586,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Other,AZ,,F,United States,,Managing Partner,Unit 3
31475,9066,W,,55,16422,IHeLp 2016 Spring,Scholarship,Other,Other,Other,CA,CA,F,US,United Sta,,Unit 1
31475,9066,W,,15,15953,IHeLp 2016 Spring,Scholarship,Other,Other,Other,CA,CA,F,US,United Sta,,Unit 2
31497,9078,G,1 Payment,48,31364,IHeLp 2016 Summer,Scholarship,Other,Other,Public Health &amp; Preventive Medicine,NJ,,F,US,US,Professor,Unit 1
31497,9078,G,1 Payment,34,28240,IHeLp 2016 Summer,Scholarship,Other,Other,Public Health &amp; Preventive Medicine,NJ,,F,US,US,Professor,Unit 2
31497,9078,G,1 Payment,25,16343,IHeLp 2016 Summer,Scholarship,Other,Other,Public Health &amp; Preventive Medicine,NJ,,F,US,US,Professor,Unit 4
31497,9078,G,1 Payment,1,3485,IHeLp 2016 Summer,Scholarship,Other,Other,Public Health &amp; Preventive Medicine,NJ,,F,US,US,Professor,Orientation
31497,9078,G,1 Payment,37,31605,IHeLp 2016 Summer,Scholarship,Other,Other,Public Health &amp; Preventive Medicine,NJ,,F,US,US,Professor,Unit 3
31620,9128,G,2 Payments,13,58403,IHeLp 2017 Spring,Scholarship,Registered Nurse,AF member,Other,AZ,,F,US,US,Health coach,Unit 4
31620,9128,G,2 Payments,18,97339,IHeLp 2017 Spring,Scholarship,Registered Nurse,AF member,Other,AZ,,F,US,US,Health coach,Unit 3
31620,9128,G,2 Payments,1,10846,IHeLp 2017 Spring,Scholarship,Registered Nurse,AF member,Other,AZ,,F,US,US,Health coach,Orientation
31620,9128,G,2 Payments,23,87605,IHeLp 2017 Spring,Scholarship,Registered Nurse,AF member,Other,AZ,,F,US,US,Health coach,Unit 2
31620,9128,G,2 Payments,34,87605,IHeLp 2017 Spring,Scholarship,Registered Nurse,AF member,Other,AZ,,F,US,US,Health coach,Unit 1
31630,16250,G,6 Monthly Payments,32,15300,IHeLp 2018 Spring,Regular,Registered Pharmacist,Web,Other,AZ,AZ,F,United States of America (the),USA,Sr VP Workers' Compensation Clinical Management,Unit 4
31630,16250,G,6 Monthly Payments,51,28049,IHeLp 2018 Spring,Regular,Registered Pharmacist,Web,Other,AZ,AZ,F,United States of America (the),USA,Sr VP Workers' Compensation Clinical Management,Unit 1
31630,16250,G,6 Monthly Payments,1,17000,IHeLp 2018 Spring,Regular,Registered Pharmacist,Web,Other,AZ,AZ,F,United States of America (the),USA,Sr VP Workers' Compensation Clinical Management,Orientation
31630,16250,G,6 Monthly Payments,25,27199,IHeLp 2018 Spring,Regular,Registered Pharmacist,Web,Other,AZ,AZ,F,United States of America (the),USA,Sr VP Workers' Compensation Clinical Management,Unit 2
31630,16250,G,6 Monthly Payments,25,25500,IHeLp 2018 Spring,Regular,Registered Pharmacist,Web,Other,AZ,AZ,F,United States of America (the),USA,Sr VP Workers' Compensation Clinical Management,Unit 3
31717,9134,G,1 Payment,1,7057,IHeLp 2016 Spring,Scholarship,Registered Nurse,AF member,Fam_Prac,WI,WI,F,US,US,,Orientation
31717,9134,G,1 Payment,35,52399,IHeLp 2016 Spring,Scholarship,Registered Nurse,AF member,Fam_Prac,WI,WI,F,US,US,,Unit 3
31717,9134,G,1 Payment,34,32815,IHeLp 2016 Spring,Scholarship,Registered Nurse,AF member,Fam_Prac,WI,WI,F,US,US,,Unit 4
31717,9134,G,1 Payment,51,55574,IHeLp 2016 Spring,Scholarship,Registered Nurse,AF member,Fam_Prac,WI,WI,F,US,US,,Unit 1
31717,9134,G,1 Payment,44,53986,IHeLp 2016 Spring,Scholarship,Registered Nurse,AF member,Fam_Prac,WI,WI,F,US,US,,Unit 2
31734,9088,G,1 Payment,1,5057,IHeLp 2016 Spring,Scholarship,Registered Nurse,Other,Other,CA,CA,F,US,US,RN,Orientation
31734,9088,G,1 Payment,31,37545,IHeLp 2016 Spring,Scholarship,Registered Nurse,Other,Other,CA,CA,F,US,US,RN,Unit 3
31734,9088,G,1 Payment,30,23513,IHeLp 2016 Spring,Scholarship,Registered Nurse,Other,Other,CA,CA,F,US,US,RN,Unit 4
31734,9088,G,1 Payment,32,38682,IHeLp 2016 Spring,Scholarship,Registered Nurse,Other,Other,CA,CA,F,US,US,RN,Unit 2
31734,9088,G,1 Payment,56,39820,IHeLp 2016 Spring,Scholarship,Registered Nurse,Other,Other,CA,CA,F,US,US,RN,Unit 1
31742,9071,W,2 Payments,14,3761,IHeLp 2016 Spring,Scholarship,Registered Nurse,Other,Other,,,F,,,RN,Unit 1
31742,9071,W,2 Payments,1,478,IHeLp 2016 Spring,Scholarship,Registered Nurse,Other,Other,,,F,,,RN,Orientation
31750,9074,G,1 Payment,55,75536,IHeLp 2016 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,US,US,Staff RN,Unit 1
31750,9074,G,1 Payment,38,44602,IHeLp 2016 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,US,US,Staff RN,Unit 4
31750,9074,G,1 Payment,1,9592,IHeLp 2016 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,US,US,Staff RN,Orientation
31750,9074,G,1 Payment,30,71220,IHeLp 2016 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,US,US,Staff RN,Unit 3
31750,9074,G,1 Payment,19,73378,IHeLp 2016 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,US,US,Staff RN,Unit 2
31872,9090,G,2 Payments,32,40205,IHeLp 2016 Spring,Regular,Counselor,Web,Other,AZ,AZ,F,US,US,,Unit 2
31872,9090,G,2 Payments,24,24438,IHeLp 2016 Spring,Regular,Counselor,Web,Other,AZ,AZ,F,US,US,,Unit 4
31872,9090,G,2 Payments,1,5256,IHeLp 2016 Spring,Regular,Counselor,Web,Other,AZ,AZ,F,US,US,,Orientation
31872,9090,G,2 Payments,46,41387,IHeLp 2016 Spring,Regular,Counselor,Web,Other,AZ,AZ,F,US,US,,Unit 1
31872,9090,G,2 Payments,31,39022,IHeLp 2016 Spring,Regular,Counselor,Web,Other,AZ,AZ,F,US,US,,Unit 3
31923,9135,G,1 Payment,55,34060,IHeLp 2016 Spring,Scholarship,Registered Nurse,DrWeil,Int_med,CO,,F,US,,,Unit 1
31923,9135,G,1 Payment,28,33087,IHeLp 2016 Spring,Scholarship,Registered Nurse,DrWeil,Int_med,CO,,F,US,,,Unit 2
31923,9135,G,1 Payment,22,20112,IHeLp 2016 Spring,Scholarship,Registered Nurse,DrWeil,Int_med,CO,,F,US,,,Unit 4
31923,9135,G,1 Payment,29,32114,IHeLp 2016 Spring,Scholarship,Registered Nurse,DrWeil,Int_med,CO,,F,US,,,Unit 3
31923,9135,G,1 Payment,1,4325,IHeLp 2016 Spring,Scholarship,Registered Nurse,DrWeil,Int_med,CO,,F,US,,,Orientation
32000,10197,G,1 Payment,19,38843,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,GA,GA,F,United States,US,Clinician,Unit 3
32000,10197,G,1 Payment,1,4328,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,GA,GA,F,United States,US,Clinician,Orientation
32000,10197,G,1 Payment,53,34958,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,GA,GA,F,United States,US,Clinician,Unit 1
32000,10197,G,1 Payment,33,34958,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,GA,GA,F,United States,US,Clinician,Unit 2
32000,10197,G,1 Payment,14,23306,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,GA,GA,F,United States,US,Clinician,Unit 4
32218,9291,G,2 Payments,1,4893,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Other,AZ,AZ,F,Pima,Pima,,Orientation
32218,9291,G,2 Payments,34,36329,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Other,AZ,AZ,F,Pima,Pima,,Unit 3
32218,9291,G,2 Payments,36,37430,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Other,AZ,AZ,F,Pima,Pima,,Unit 2
32218,9291,G,2 Payments,32,22752,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Other,AZ,AZ,F,Pima,Pima,,Unit 4
32218,9291,G,2 Payments,50,38531,IHeLp 2016 Spring,Regular,Registered Nurse,Other,Other,AZ,AZ,F,Pima,Pima,,Unit 1
32457,9458,G,1 Payment,1,6951,IHeLp 2016 Spring,Scholarship,Registered Nurse,CIM faculty,Fam_Prac,WI,WI,F,United States,United Sta,RN Health Coach,Orientation
32457,9458,G,1 Payment,52,54737,IHeLp 2016 Spring,Scholarship,Registered Nurse,CIM faculty,Fam_Prac,WI,WI,F,United States,United Sta,RN Health Coach,Unit 1
32457,9458,G,1 Payment,25,51609,IHeLp 2016 Spring,Scholarship,Registered Nurse,CIM faculty,Fam_Prac,WI,WI,F,United States,United Sta,RN Health Coach,Unit 3
32457,9458,G,1 Payment,29,32321,IHeLp 2016 Spring,Scholarship,Registered Nurse,CIM faculty,Fam_Prac,WI,WI,F,United States,United Sta,RN Health Coach,Unit 4
32457,9458,G,1 Payment,35,53173,IHeLp 2016 Spring,Scholarship,Registered Nurse,CIM faculty,Fam_Prac,WI,WI,F,United States,United Sta,RN Health Coach,Unit 2
32541,11436,G,2 Payments,40,32623,IHeLp 2017 Spring,Scholarship,Registered Nurse,AF member,Other,AK,AK,F,USA,USA,Diabetic Care Coordinator,Unit 1
32541,11436,G,2 Payments,1,4039,IHeLp 2017 Spring,Scholarship,Registered Nurse,AF member,Other,AK,AK,F,USA,USA,Diabetic Care Coordinator,Orientation
32541,11436,G,2 Payments,30,36248,IHeLp 2017 Spring,Scholarship,Registered Nurse,AF member,Other,AK,AK,F,USA,USA,Diabetic Care Coordinator,Unit 3
32541,11436,G,2 Payments,20,21749,IHeLp 2017 Spring,Scholarship,Registered Nurse,AF member,Other,AK,AK,F,USA,USA,Diabetic Care Coordinator,Unit 4
32541,11436,G,2 Payments,33,32623,IHeLp 2017 Spring,Scholarship,Registered Nurse,AF member,Other,AK,AK,F,USA,USA,Diabetic Care Coordinator,Unit 2
32747,9672,G,1 Payment,50,33265,IHeLp 2016 Spring,Scholarship,Other,CIM faculty,Other,NM,,M,usa,,,Unit 1
32747,9672,G,1 Payment,22,19642,IHeLp 2016 Spring,Scholarship,Other,CIM faculty,Other,NM,,M,usa,,,Unit 4
32747,9672,G,1 Payment,22,32314,IHeLp 2016 Spring,Scholarship,Other,CIM faculty,Other,NM,,M,usa,,,Unit 2
32747,9672,G,1 Payment,11,31364,IHeLp 2016 Spring,Scholarship,Other,CIM faculty,Other,NM,,M,usa,,,Unit 3
32747,9672,G,1 Payment,1,4224,IHeLp 2016 Spring,Scholarship,Other,CIM faculty,Other,NM,,M,usa,,,Orientation
32977,13812,G,1 Payment,37,44450,IHeLp 2017 Spring,Scholarship,Therapist,CIM faculty,Other,CT,CT,F,,USA,,Unit 3
32977,13812,G,1 Payment,1,4953,IHeLp 2017 Spring,Scholarship,Therapist,CIM faculty,Other,CT,CT,F,,USA,,Orientation
32977,13812,G,1 Payment,21,40005,IHeLp 2017 Spring,Scholarship,Therapist,CIM faculty,Other,CT,CT,F,,USA,,Unit 2
32977,13812,G,1 Payment,25,26670,IHeLp 2017 Spring,Scholarship,Therapist,CIM faculty,Other,CT,CT,F,,USA,,Unit 4
32977,13812,G,1 Payment,50,40005,IHeLp 2017 Spring,Scholarship,Therapist,CIM faculty,Other,CT,CT,F,,USA,,Unit 1
33047,9808,G,2 Payments,14,34419,IHeLp 2016 Spring,Regular,Physical Therapist,Web,Other,CT,CT,F,,US,,Unit 3
33047,9808,G,2 Payments,24,21555,IHeLp 2016 Spring,Regular,Physical Therapist,Web,Other,CT,CT,F,,US,,Unit 4
33047,9808,G,2 Payments,47,36505,IHeLp 2016 Spring,Regular,Physical Therapist,Web,Other,CT,CT,F,,US,,Unit 1
33047,9808,G,2 Payments,22,35462,IHeLp 2016 Spring,Regular,Physical Therapist,Web,Other,CT,CT,F,,US,,Unit 2
33097,9891,G,2 Payments,1,5245,IHeLp 2016 Spring,Regular,Registered Dietitian,Web,Other,,NY,F,,US,,Orientation
33097,9891,G,2 Payments,30,38943,IHeLp 2016 Spring,Regular,Registered Dietitian,Web,Other,,NY,F,,US,,Unit 3
33097,9891,G,2 Payments,55,41303,IHeLp 2016 Spring,Regular,Registered Dietitian,Web,Other,,NY,F,,US,,Unit 1
33097,9891,G,2 Payments,23,24389,IHeLp 2016 Spring,Regular,Registered Dietitian,Web,Other,,NY,F,,US,,Unit 4
33097,9891,G,2 Payments,27,40123,IHeLp 2016 Spring,Regular,Registered Dietitian,Web,Other,,NY,F,,US,,Unit 2
33117,9831,G,6 Monthly Payments,32,21509,IHeLp 2016 Summer,Scholarship,Registered Dietitian,Other,Other,TX,,F,US,US,Renal Dietitian ,Unit 1
33117,9831,G,6 Monthly Payments,21,11208,IHeLp 2016 Summer,Scholarship,Registered Dietitian,Other,Other,TX,,F,US,US,Renal Dietitian ,Unit 4
33117,9831,G,6 Monthly Payments,16,21674,IHeLp 2016 Summer,Scholarship,Registered Dietitian,Other,Other,TX,,F,US,US,Renal Dietitian ,Unit 3
33117,9831,G,6 Monthly Payments,23,19366,IHeLp 2016 Summer,Scholarship,Registered Dietitian,Other,Other,TX,,F,US,US,Renal Dietitian ,Unit 2
33169,10077,G,2 Payments,37,30909,IHeLp 2016 Summer,Regular,Counselor,CIM faculty,Other,,,F,,,,Unit 3
33169,10077,G,2 Payments,54,30674,IHeLp 2016 Summer,Regular,Counselor,CIM faculty,Other,,,F,,,,Unit 1
33169,10077,G,2 Payments,1,3408,IHeLp 2016 Summer,Regular,Counselor,CIM faculty,Other,,,F,,,,Orientation
33169,10077,G,2 Payments,26,15983,IHeLp 2016 Summer,Regular,Counselor,CIM faculty,Other,,,F,,,,Unit 4
33169,10077,G,2 Payments,35,27618,IHeLp 2016 Summer,Regular,Counselor,CIM faculty,Other,,,F,,,,Unit 2
33246,9892,G,1 Payment,34,56561,IHeLp 2016 Spring,Scholarship,Registered Dietitian,Other,Sub,PA,,F,US,US,Health Coach/Dietitian/Diabetes Educator,Unit 3
33246,9892,G,1 Payment,34,58275,IHeLp 2016 Spring,Scholarship,Registered Dietitian,Other,Sub,PA,,F,US,US,Health Coach/Dietitian/Diabetes Educator,Unit 2
33246,9892,G,1 Payment,48,59989,IHeLp 2016 Spring,Scholarship,Registered Dietitian,Other,Sub,PA,,F,US,US,Health Coach/Dietitian/Diabetes Educator,Unit 1
33246,9892,G,1 Payment,34,35422,IHeLp 2016 Spring,Scholarship,Registered Dietitian,Other,Sub,PA,,F,US,US,Health Coach/Dietitian/Diabetes Educator,Unit 4
33246,9892,G,1 Payment,1,7618,IHeLp 2016 Spring,Scholarship,Registered Dietitian,Other,Sub,PA,,F,US,US,Health Coach/Dietitian/Diabetes Educator,Orientation
33304,9914,G,2 Payments,49,45830,IHeLp 2016 Spring,Regular,Counselor,Web,Other,CA,CA,M,US,US,Private Practice Psychotherapist,Unit 1
33304,9914,G,2 Payments,35,44520,IHeLp 2016 Spring,Regular,Counselor,Web,Other,CA,CA,M,US,US,Private Practice Psychotherapist,Unit 2
33304,9914,G,2 Payments,26,27061,IHeLp 2016 Spring,Regular,Counselor,Web,Other,CA,CA,M,US,US,Private Practice Psychotherapist,Unit 4
33304,9914,G,2 Payments,29,43211,IHeLp 2016 Spring,Regular,Counselor,Web,Other,CA,CA,M,US,US,Private Practice Psychotherapist,Unit 3
33441,10307,D,6 Monthly Payments,29,64747,IHeLp 2016 Summer,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 2
33441,13843,G,6 Monthly Payments,48,86789,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 1
